# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Dec  8 19:54:38 2023
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1)
# CONSTRAINT:  order by pl_rade asc
#
# COLUMN pl_name:        Planet Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
#
pl_name	default_flag	pl_rade	pl_radeerr1	pl_radeerr2	pl_masse	pl_masseerr1	pl_masseerr2
K2-115 b	1	12.060	0.220	-0.220			
TOI-2587 A b	1	12.072	0.471	-0.448	69.28659	17.16273	-14.62011
HATS-76 b	1	12.094	0.347	-0.347	835.57088	28.28673	-28.28673
TOI-2589 b	1	12.106	0.336	-0.336	1112.39942	31.78284	-31.78284
WASP-10 b	1	12.106	0.224	-0.224	1001.12000	41.32000	-34.96000
CoRoT-25 b	1	12.110	3.400	-1.120	85.81000	12.71000	-12.71000
Kepler-428 b	1	12.110	0.340	-0.340	403.63000	60.39000	-60.39000
WASP-2 b	1	12.117	0.460	-0.448	295.89973	19.06980	-18.43414
K2-113 b	1	12.140	0.350	-0.350			
Kepler-686 b	1	12.150	1.970	-1.010			
TOI-169 b	1	12.173	0.908	-0.538	251.40353	20.34112	-19.06980
TOI-558 b	1	12.173	0.460	-0.426	1147.36055	47.67426	-47.67426
WASP-5 b	1	12.184	0.762	-0.796	502.15000	41.32000	-31.78000
Kepler-723 b	1	12.190	1.580	-0.790			
Kepler-1976 b	1	12.210	1.960	-1.460			
HAT-P-31 b	1	12.218	1.681	-1.681	721.47410	266.97720	-266.97720
NGTS-8 b	1	12.218	0.336	-0.336	295.58190	12.71320	-9.53490
TOI-1278 b	1	12.218	2.690	-2.242	5879.82553	158.91420	-158.91420
WASP-138 b	1	12.218	0.560	-0.560	387.75260	25.42640	-25.42640
WASP-160 B b	1	12.218	0.527	-0.460	88.35674	13.98452	-14.30235
CoRoT-14 b	1	12.220	0.780	-0.780	2415.40000	190.70000	-190.70000
Kepler-426 b	1	12.220	0.340	-0.340	108.06000	25.43000	-25.43000
Kepler-44 b	1	12.220	0.780	-0.780	317.82000	31.78000	-31.78000
TOI-3364 b	1	12.229	0.426	-0.359	530.77344	38.13941	-41.31769
TOI-559 b	1	12.229	0.314	-0.280	1910.14873	76.27882	-73.10053
OGLE-TR-113 b	1	12.251	0.314	-0.213	400.44900	50.85100	-50.85100
HATS-58 A b	1	12.274	0.695	-0.695	327.36490	73.10090	-73.10090
TOI-3976 A b	1	12.274	0.404	-0.392	55.61997	11.75965	-11.44182
Qatar-3 b	1	12.285	1.569	-1.569	1369.84730	149.38010	-149.38010
TOI-4127 b	1	12.285	0.437	-0.359	731.00534	34.96112	-34.96112
WASP-170 b	1	12.285	0.953	-0.953	508.52800	63.56600	-63.56600
Kepler-30 c	1	12.300	0.400	-0.400	640.00000	50.00000	-50.00000
HD 17156 b	1	12.330	0.336	-0.336	1115.58330	66.74430	-66.74430
Kepler-730 b	1	12.330	0.527	-0.560			
NGTS-15 b	1	12.330	1.121	-1.121	238.68913	32.41850	-27.96890
TYC 8998-760-1 c	1	12.330	6.725	-3.363	1906.98000	317.83000	-317.83000
WASP-41 b	1	12.330	0.560	-0.560	270.15550	34.96130	-34.96130
WASP-44 b	1	12.330	0.908	-0.852	276.51210	20.02329	-19.70546
Kepler-117 c	1	12.341	0.392	-0.392	584.78000	57.21000	-57.21000
HATS-15 b	1	12.386	0.448	-0.448	689.69110	47.67450	-47.67450
Qatar-5 b	1	12.408	0.717	-0.717	1373.02560	57.20940	-57.20940
Kepler-1514 b	1	12.420	0.258	-0.258	1678.14240	69.92260	-69.92260
COCONUTS-2 b	1	12.442	0.336	-0.336	2002.31896	476.74261	-603.87397
EPIC 248847494 b	1	12.442	0.785	-0.785	4131.79000		
HAT-P-21 b	1	12.442	1.793	-1.793	1547.83210	498.99310	-498.99310
HR 2562 b	1	12.442	1.233	-1.233	9534.90000	4767.45000	-4767.45000
KELT-1 b	1	12.442	0.359	-0.247	8654.15000	158.90800	-152.55200
KOI-217 b	1	12.442	0.224	-0.224			
TOI-4791 b	1	12.442	0.560	-0.560	734.18362	101.70509	-104.88337
WASP-11 b	1	12.442	1.121	-1.121	251.08570	54.03110	-54.03110
WASP-186 b	1	12.442	0.336	-0.336	1341.24260	57.20940	-57.20940
WASP-49 b	1	12.442	1.233	-1.233	117.59710	25.42640	-25.42640
WASP-69 b	1	12.442	0.448	-0.448	92.17070	9.53490	-9.53490
Kepler-302 c	1	12.450	2.540	-2.540			
WASP-65 b	1	12.464	0.661	-0.661	492.62000	50.85000	-50.85000
WASP-147 b	1	12.498	1.569	-1.042	87.40325	8.89924	-8.58141
HATS-47 b	1	12.520	0.157	-0.157	117.27927	9.85273	-6.67443
TIC 237913194 b	1	12.520	0.605	-0.527	617.22586	29.24036	-28.92253
TOI-4562 b	1	12.530	0.150	-0.150	732.00000	152.00000	-149.00000
HAT-P-63 b	1	12.543	0.370	-0.370	195.14664	7.62788	-7.62788
WASP-42 b	1	12.576	0.437	-0.437	167.49641	8.89924	-8.89924
HAT-P-59 b	1	12.588	0.146	-0.146	489.45575	21.29450	-21.29450
TOI-3693 b	1	12.599	0.325	-0.258	324.18498	76.27882	-69.92225
HATS-59 b	1	12.621	0.863	-0.863	256.17098	21.93027	-21.93027
WASP-47 b	1	12.640	0.150	-0.150	363.60000	7.30000	-7.30000
WASP-164 b	1	12.644	0.460	-0.482	676.97790	38.13960	-41.31790
HATS-50 b	1	12.666	0.841	-0.841	123.95370	31.78300	-31.78300
HD 189733 b	1	12.666	0.112	-0.112	359.14790	25.42640	-25.42640
OGLE-TR-182 b	1	12.666	2.690	-0.897	320.99500	47.67200	-47.67200
SWEEPS-11 b	1	12.666	2.354	-2.354	3082.82000	1779.77000	-1430.17000
TrES-1 b	1	12.666	0.673	-0.673	266.97720	34.96130	-34.96130
WASP-8 b	1	12.666	0.560	-0.560	807.28820	104.88390	-104.88390
K2-253 b	1	12.670	0.690	-0.610			
Kepler-434 b	1	12.670	2.910	-2.020	908.96000	111.24000	-111.24000
Kepler-762 b	1	12.680	2.640	-1.260			
HAT-P-19 b	1	12.689	0.807	-0.807	92.80200	5.72100	-5.72100
HAT-P-25 b	1	12.722	0.538	-0.538	180.84527	7.31009	-6.99226
Qatar-4 b	1	12.722	1.233	-1.233	1938.76300	171.62820	-171.62820
Kepler-14 b	1	12.733	0.818	-0.605	2669.66000	111.24000	-108.06000
NGTS-5 b	1	12.733	0.258	-0.258	72.78307	11.75971	-11.75971
WASP-104 b	1	12.745	0.415	-0.415	404.26300	14.93700	-14.93700
HATS-57 b	1	12.767	0.314	-0.314	1000.21101	23.20159	-23.20159
TOI-1820 b	1	12.778	0.224	-0.224	731.00534	63.56568	-63.56568
WASP-97 b	1	12.778	0.673	-0.673	432.24880	60.38770	-60.38770
XO-1 b	1	12.778	0.785	-0.785	263.79890	41.31790	-41.31790
XO-5 b	1	12.780	0.340	-0.340	378.20000	9.53000	-9.53000
NGTS-13 b	1	12.801	0.516	-0.516	1538.29720	139.84520	-139.84520
TOI-3362 b	1	12.801	0.482	-0.460	1598.35906	212.30938	-205.31715
Qatar-1 b	1	12.812	0.291	-0.280	411.27202	16.52716	-15.57367
WASP-161 b	1	12.812	0.729	-0.650	791.39670	66.74430	-66.74430
WASP-98 b	1	12.823	0.381	-0.381	293.03926	25.42640	-25.42640
Kepler-432 b	1	12.834	0.404	-0.437	1719.46030	101.70560	-57.20940
TOI-2842 b	1	12.845	0.572	-0.538	117.59651	16.52708	-14.93794
HAT-P-22 b	1	12.890	2.130	-2.130	785.04010	101.70560	-101.70560
Kepler-422 b	1	12.890	1.230	-1.230	136.66000	41.32000	-41.32000
TOI-1899 b	1	12.890	0.448	-0.560	209.76780	22.24810	-22.24810
WASP-190 b	1	12.890	1.009	-1.009	317.83000	31.78300	-31.78300
WASP-67 b	1	12.890	1.233	-1.233	136.66690	28.60470	-28.60470
HATS-36 b	1	12.920	0.380	-0.380			
HATS-60 b	1	12.924	0.594	-0.594	210.40346	17.48065	-17.48065
TOI-3331 A b	1	12.980	0.482	-0.482	721.47048	50.85255	-50.85255
Wendelstein-2 b	1	12.993	0.229	-0.235	232.33373	171.94603	-98.84513
HR 8799 b	1	13.000	1.000	-1.000	2000.00000	1000.00000	-600.00000
HR 8799 c	1	13.000	1.000	0.000	3000.00000	1000.00000	-1000.00000
HR 8799 d	1	13.000	1.000	0.000	3000.00000	1000.00000	-1000.00000
WASP-37 b	1	13.002	0.785	-0.673	572.07000	54.02900	-54.02900
Kepler-785 b	1	13.020	0.440	-0.530			
K2-371 b	1	13.024	0.921	-0.868			
TOI-4087 b	1	13.047	0.280	-0.269	232.01474	44.49598	-44.49598
WASP-70 A b	1	13.047	0.818	-1.143	187.51200	6.99200	-6.99200
HATS-77 b	1	13.058	0.235	-0.235	436.69623	31.78284	-23.51930
CoRoT-6 b	1	13.068	0.392	-0.392	940.74000	108.06000	-108.06000
WASP-50 b	1	13.070	0.482	-0.482	466.82870	29.24036	-29.24036
TOI-3688 A b	1	13.081	0.538	-0.493	311.47184	31.78284	-34.96112
HATS-2 b	1	13.092	0.336	-0.336	427.46300	47.67200	-47.67200
CoRoT-16 b	1	13.110	1.790	-1.570	170.03200	27.01400	-26.37900
Kepler-40 b	1	13.110	0.450	-0.450	699.20000	127.10000	-127.10000
HAT-P-29 b	1	13.115	1.457	-1.457	279.69040	79.45750	-79.45750
HR 8799 e	1	13.115	1.457	-1.233	3178.30000	2224.81000	-1271.32000
TOI-677 b	1	13.115	0.336	-0.336	392.83788	21.93027	-21.29461
TOI-905 b	1	13.126	0.594	-0.572	211.99261	13.34886	-13.03103
TOI-3819 b	1	13.137	0.404	-0.392	352.78953	57.20911	-63.56568
TOI-2977 b	1	13.159	0.347	-0.303	533.95172	82.63539	-79.45710
WASP-46 b	1	13.159	0.415	-0.415	607.05530	41.31790	-41.31790
Kepler-706 b	1	13.170	1.190	-0.880			
HATS-30 b	1	13.171	0.583	-0.583	224.38798	12.39537	-12.39537
Kepler-670 b	1	13.180	2.940	-1.210			
HAT-P-37 b	1	13.204	0.863	-0.863	371.52800	32.73500	-32.73500
HATS-43 b	1	13.227	0.560	-0.560	82.95363	17.16282	-17.16282
WASP-71 b	1	13.227	1.345	-1.345	441.78370	104.88390	-104.88390
HAT-P-55 b	1	13.249	0.616	-0.616	184.97706	17.79848	-17.79848
TOI-4463 A b	1	13.260	0.717	-0.504	252.35576	12.39531	-12.71314
WASP-181 b	1	13.271	0.796	-0.661	95.03117	10.80622	-10.80622
TOI-4145 A b	1	13.305	0.359	-0.347	136.66622	41.31769	-41.31769
WASP-151 b	1	13.305	0.235	-0.235	100.43378	9.85268	-9.85268
K2-29 b	1	13.339	0.224	-0.224	232.01590	12.71320	-12.71320
CoRoT-4 b	1	13.340	0.670	-0.560	228.83000	25.43000	-25.43000
Kepler-468 b	1	13.340	0.320	-0.290			
Kepler-423 b	1	13.361	0.583	-0.583	189.10100	25.74300	-25.74300
HATS-28 b	1	13.384	0.785	-0.785	213.58176	27.65121	-27.65121
TrES-5 b	1	13.384	0.168	-0.168	568.91570	21.61244	-21.61244
HATS-61 b	1	13.395	0.751	-0.751	1080.62200	44.49620	-44.49620
HAT-P-34 b	1	13.417	1.457	-1.031	1058.37390	66.74430	-63.56600
Kepler-418 b	1	13.450	1.790	-1.790	349.61125		
OGLE-TR-132 b	1	13.450	1.680	-1.230	375.02000	44.49000	-41.32000
WASP-96 b	1	13.450	0.670	-0.670	152.55000	9.53000	-9.53000
WASP-173 A b	1	13.451	0.673	-0.673	1172.79270	57.20940	-57.20940
WASP-163 b	1	13.473	1.087	-1.087	594.34210	66.74430	-66.74430
Kepler-87 b	1	13.490	0.550	-0.550	324.20000	8.80000	-8.80000
NGTS-10 b	1	13.507	1.311	-0.930	687.14846	29.24036	-34.00781
HATS-63 b	1	13.529	0.437	-0.437	305.11680	38.13960	-38.13960
WASP-175 b	1	13.540	0.908	-0.908	314.65170	41.31790	-41.31790
HAT-P-5 b	1	13.563	1.121	-1.121	311.47340	63.56600	-63.56600
K2-140 b	1	13.563	1.009	-1.009	295.58042	12.71314	-12.71314
NGTS-18 b	1	13.563	2.018	-2.018	129.99182	25.74410	-20.02319
WASP-133 b	1	13.563	0.560	-0.560	368.68280	28.60470	-28.60470
WASP-141 b	1	13.563	0.897	-0.897	854.96270	47.67450	-47.67450
WASP-26 b	1	13.563	1.681	-1.681	270.15550	73.10090	-73.10090
TOI-4137 b	1	13.574	0.448	-0.437	457.67291	54.03083	-47.67426
HAT-P-28 b	1	13.585	1.267	-0.919	198.95300	11.75900	-11.75900
HATS-13 b	1	13.585	0.392	-0.392	172.58169	22.88376	-22.88376
NGTS-24 b	1	13.608	0.650	-0.695	165.27077	38.13941	-34.96112
HAT-P-43 b	1	13.630	0.640	-0.630			
TOI-2570 b	1	13.641	0.392	-0.381	260.61929	20.02319	-20.65885
Kepler-43 b	1	13.664	0.729	-0.717	1026.59090	82.63580	-82.63580
WASP-28 b	1	13.664	0.314	-0.314	282.54945	18.43405	-18.43405
TOI-4201 b	1	13.675	0.448	-0.448	788.21445	28.60456	-28.60456
VHS J125601.92-125723.9 b	1	13.675			5085.25451	317.82841	-317.82841
WASP-13 b	1	13.675	1.569	-1.569	114.41880	28.60470	-28.60470
WASP-131 b	1	13.675	0.560	-0.560	85.81410	6.35660	-6.35660
WASP-16 b	1	13.675	1.121	-1.121	394.10920	79.45750	-79.45750
K2-34 b	1	13.750	0.580	-0.590			
Gaia-1 b	1	13.776	0.235	-0.235	533.95172	34.96112	-34.96112
HATS-33 b	1	13.787	1.255	-0.908	378.85336	16.84499	-16.84499
KOI-12 b	1	13.787	0.673	-0.560	349.61300	1112.40500	-254.26400
WASP-192 b	1	13.787	0.897	-0.897	731.00900	50.85280	-50.85280
WASP-22 b	1	13.787	1.569	-1.569	212.94610	60.38770	-60.38770
WASP-38 b	1	13.787	0.673	-0.673	1093.33520	114.41880	-114.41880
WASP-77 A b	1	13.787	0.347	-0.325	529.81995	21.61233	-20.34102
WASP-95 b	1	13.787	1.009	-1.009	457.67520	88.99240	-88.99240
Kepler-427 b	1	13.790	2.350	-2.350	92.17000	28.60000	-28.60000
TOI-1296 b	1	13.798	0.347	-0.347	94.71287	12.39531	-12.39531
HATS-68 b	1	13.809	0.437	-0.325	410.00070	18.75197	-18.75197
HATS-9 b	1	13.850	0.350	-0.350			
WASP-110 b	1	13.877	0.628	-0.628	162.09249	20.34102	-20.34102
Kepler-731 b	1	13.880	3.180	-1.520			
TOI-1601 b	1	13.888	0.516	-0.437	314.65170	34.96130	-34.96130
NGTS-17 b	1	13.899	1.233	-1.233	242.82090	61.97654	-52.12386
WASP-124 b	1	13.899	0.336	-0.336	190.69800	22.24810	-22.24810
WASP-18 b	1	13.899	0.886	-0.886	3241.84975	111.23994	-111.23994
WASP-180 A b	1	13.899	0.448	-0.448	286.04700	31.78300	-31.78300
WASP-85 A b	1	13.899	0.336	-0.336	402.05495	20.65895	-20.65895
Kepler-39 b	1	13.900	1.010	-1.120	6388.10000	413.20000	-381.40000
HAT-P-44 b	1	13.922	1.188	-0.572	111.87100	9.21700	-9.21700
TOI-1937 A b	1	13.978	0.661	-0.695	638.83510	54.03083	-50.85255
HATS-32 b	1	14.000	1.614	-1.076	292.40360	31.78300	-31.78300
HD 206893 b	1	14.011	0.224	-0.224	8899.19540	699.22250	-667.43965
OGLE-TR-10 b	1	14.011	1.569	-1.345	197.04600	44.49400	-44.49400
Ross 458 c	1	14.011			1906.98000		
WASP-185 b	1	14.011	0.897	-0.897	311.47340	19.06980	-19.06980
XO-4 b	1	14.011	0.897	-0.897	451.31860	60.38770	-60.38770
HATS-29 b	1	14.022	0.684	-0.684	207.54299	20.02329	-20.02329
HATS-55 b	1	14.022	0.291	-0.291	292.72143	24.15508	-24.15508
Qatar-2 b	1	14.056	0.146	-0.146	792.63500	17.16200	-17.16200
TOI-150.01	1	14.067	0.235	-0.213	797.75330	38.13960	-38.13960
TOI-858 B b	1	14.067	0.437	-0.437	349.61125	25.42627	-22.24799
CoRoT-26 b	1	14.120	1.460	-0.780	165.26000	15.89000	-15.89000
HATS-25 b	1	14.123	1.121	-1.121	194.82979	13.34886	-13.34886
WASP-165 b	1	14.123	2.130	-1.906	209.13214	30.82951	-29.24036
GU Psc b	1	14.179	1.289	-1.289	3591.30000	540.30000	-540.30000
NGTS-23 b	1	14.202	0.336	-0.336	194.82881	30.82936	-30.82936
WASP-39 b	1	14.235	0.448	-0.448	88.98900	9.53500	-9.53500
WASP-75 b	1	14.235	0.538	-0.538	340.06000	15.89000	-15.89000
WASP-52 b	1	14.240	0.340	-0.340	146.20000	6.36000	-6.36000
WASP-64 b	1	14.247	0.437	-0.437	403.94500	21.61200	-21.61200
HAT-P-13 b	1	14.258	0.729	-0.729	270.46200	12.07700	-12.07700
KELT-24 b	1	14.258	0.235	-0.235	1646.35940	66.74430	-69.92260
HAT-P-4 b	1	14.280	0.549	-0.673	213.25500	10.48800	-13.98400
TOI-3912 b	1	14.280	0.460	-0.448	129.03833	22.56582	-21.61233
HAT-P-36 b	1	14.314	0.224	-0.224	587.41341	27.65121	-27.65121
HAT-P-42 b	1	14.348	1.715	-1.715	331.80100	26.37900	-26.37900
TOI-2152 A b	1	14.359	0.560	-0.516	899.45439	120.77479	-117.59651
TOI-2236 b	1	14.370	0.359	-0.347	502.16888	127.13136	-123.95308
HAT-P-46 b	1	14.392	3.038	-1.491	156.68400	26.06100	-16.52600
Qatar-8 b	1	14.404	0.247	-0.247	117.91493	19.70546	-19.70546
Kepler-485 b	1	14.410	3.380	-1.630			
HATS-45 b	1	14.415	1.042	-1.042	222.48100	47.67450	-47.67450
TOI-157 b	1	14.415	0.258	-0.224	375.03940	41.31790	-38.13960
HAT-P-50 b	1	14.437	0.717	-0.717	429.07050	23.20159	-23.20159
Kepler-470 b	1	14.440	5.830	-2.670			
HAT-P-16 b	1	14.448	0.740	-0.740	1332.60500	29.87500	-29.87500
CoRoT-19 b	1	14.460	0.340	-0.340	352.78000	19.07000	-19.07000
HD 203030 b	1	14.460	0.673	-0.448	3496.11248	1271.31363	-953.48522
Kepler-41 b	1	14.460	0.220	-0.220	177.98000	25.43000	-25.43000
TOI-2583 A b	1	14.460	0.448	-0.370	79.45710	18.43405	-17.79839
WASP-72 b	1	14.460	2.018	-2.018	731.00900	222.48100	-222.48100
HAT-P-51 b	1	14.493	0.605	-0.605	98.20947	5.72094	-5.72094
CoRoT-21 b	1	14.572	1.569	-1.569	718.29580	98.52730	-98.52730
HAT-P-24 b	1	14.572	2.354	-2.354	238.37250	79.45750	-79.45750
HATS-16 b	1	14.572	1.681	-1.681	1039.30410	60.38770	-60.38770
K2-132 b	1	14.572	0.785	-0.785	155.73670	19.06980	-19.06980
K2-238 b	1	14.572	1.681	-1.569	273.33380	41.31790	-38.13960
KELT-6 b	1	14.572	1.009	-1.009	165.27160	38.13960	-38.13960
NGTS-16 b	1	14.572	1.457	-1.345	211.99155	49.89906	-40.99986
TOI-1107 b	1	14.572	0.560	-0.560	1064.72516	57.20911	-57.20911
TOI-1181 b	1	14.572	0.897	-0.897	375.03752	44.49598	-44.49598
WASP-135 b	1	14.572	1.009	-1.009	603.87700	25.42640	-25.42640
WASP-35 b	1	14.572	0.785	-0.785	225.65930	31.78300	-31.78300
HATS-1 b	1	14.594	1.816	-1.098	589.55000	83.26800	-62.29200
Kepler-6 b	1	14.617	0.202	-0.370	212.31044	12.07754	-11.12405
WASP-169 b	1	14.617	1.681	-0.818	178.30263	19.38763	-19.38763
CoRoT-18 b	1	14.680	2.020	-2.020	1102.82000	120.77000	-120.77000
Kepler-17 b	1	14.680	0.220	-0.220	778.65000	34.96000	-34.96000
BD+60 1417 b	1	14.684	0.673	-0.673	4767.42610	1589.14204	-1589.14204
WASP-127 b	1	14.695	0.280	-0.325	52.34660	6.80156	-5.46668
HAT-P-53 b	1	14.773	1.020	-1.020	471.65972	17.79848	-17.79848
WASP-123 b	1	14.773	0.729	-0.729	285.72917	11.44188	-11.44188
HAT-P-1 b	1	14.785	0.213	-0.213	166.86075	6.03877	-6.03877
WASP-62 b	1	14.796	0.897	-0.897	165.27160	25.42640	-25.42640
WASP-68 b	1	14.796	1.569	-1.569	343.25640	79.45750	-79.45750
WASP-4 b	1	14.807	0.437	-0.437	376.94638	28.60470	-31.14734
Gaia-2 b	1	14.818	0.146	-0.146	259.66581	14.93794	-14.93794
KELT-23 A b	1	14.830	0.280	-0.280	298.12454	15.25584	-13.98452
NGTS-6 b	1	14.863	1.087	-1.255	425.57437	8.89924	-8.89924
WASP-36 b	1	14.874	0.235	-0.235	750.39663	22.24810	-22.24810
HATS-18 b	1	14.897	0.841	-0.841	629.14449	24.15508	-24.15508
HATS-41 b	1	14.908	3.251	-2.242	3082.95100	508.52800	-508.52800
NGTS-1 b	1	14.908	6.837	-3.699	258.07796	20.97678	-23.83725
NGTS-21 b	1	14.908	0.336	-0.336	750.07504	66.74397	-66.74397
WASP-100 b	1	14.908	1.569	-1.569	400.46580	143.02350	-143.02350
WASP-184 b	1	14.908	1.009	-1.009	181.16310	31.78300	-31.78300
WASP-55 b	1	14.908	1.457	-1.457	193.87630	41.31790	-41.31790
WASP-7 b	1	14.908	1.042	-1.042	305.11680	41.31790	-41.31790
HAT-P-35 b	1	14.930	1.098	-1.098	335.62848	10.48839	-10.48839
HAT-P-58 b	1	14.930	0.482	-0.482	118.23217	9.53485	-9.53485
Kepler-471 b	1	14.960	5.420	-2.960			
TrES-3 b	1	14.975	0.347	-0.415	607.03000	23.83600	-25.42500
WASP-114 b	1	15.009	0.717	-0.717	562.24127	20.34112	-20.34112
HATS-53 b	1	15.020	0.628	-0.628	189.10885	28.28687	-28.28687
Kepler-412 b	1	15.031	0.493	-0.516	299.07803	39.72875	-6.03877
TOI-2109 b	1	15.098	0.527	-0.527	1595.49860	238.37131	-238.37131
TOI-4377 b	1	15.110	0.908	-0.908	304.16179	28.28673	-27.65107
Kepler-493 b	1	15.130	5.000	-2.550			
KELT-11 b	1	15.132	1.121	-1.121	54.34893	4.76745	-4.76745
KELT-2 A b	1	15.132	0.897	-0.897	540.31100	69.92260	-69.92260
Kepler-76 b	1	15.244	1.345	-1.345	638.83830	117.59710	-111.24050
OGLE-TR-211 b	1	15.244	2.018	-1.009	327.35100	63.56300	-63.56300
TOI-1516 b	1	15.244	0.336	-0.336	1004.33777	38.13941	-38.13941
TrES-2 b	1	15.244	0.897	-0.897	473.56670	69.92260	-69.92260
WASP-74 b	1	15.244	1.121	-1.121	228.83760	38.13960	-38.13960
OGLE-TR-56 b	1	15.278	1.031	-1.009	441.77000	57.21000	-54.03000
TOI-2818 b	1	15.278	0.516	-0.504	225.65817	82.63539	-82.63539
WTS-2 b	1	15.278	0.684	-0.684	355.96960	50.85280	-50.85280
Kepler-91 b	1	15.323	0.773	-0.673	257.44230	57.20940	-54.03110
HAT-P-23 b	1	15.334	1.009	-1.009	664.23700	35.27800	-35.27800
XO-7 b	1	15.390	0.291	-0.291	225.34147	10.80622	-10.80622
TOI-778 b	1	15.400	0.500	-0.500	878.00000	77.00000	-72.00000
WASP-136 b	1	15.468	1.793	-1.793	479.92330	25.42640	-25.42640
WASP-14 b	1	15.468	0.897	-0.897	2809.61720	444.96200	-444.96200
WASP-159 b	1	15.468	1.009	-1.009	174.80650	25.42640	-25.42640
WASP-24 b	1	15.468	1.793	-1.793	394.10920	92.17070	-92.17070
HATS-3 b	1	15.480	0.392	-0.392	340.38200	43.22300	-43.22300
HATS-52 b	1	15.491	0.964	-0.964	711.93920	47.67450	-47.67450
HATS-70 b	1	15.513	0.886	-0.829	4100.00700	572.09400	-508.52800
WASP-87 b	1	15.524	0.673	-0.673	692.86940	47.67450	-47.67450
CoRoT-5 b	1	15.558	0.516	-0.527	148.42000	14.93700	-7.62800
HD 209458 b	1	15.581	0.224	-0.224	232.01590	12.71320	-12.71320
HAT-P-9 b	1	15.614	0.751	-0.729	238.05467	20.34112	-20.02329
HATS-24 b	1	15.637	0.639	-0.639	718.29580	54.03110	-54.03110
TOI-1333 b	1	15.648	0.628	-0.605	753.25710	76.27920	-76.27920
KELT-10 b	1	15.681	0.773	-0.549	215.80657	12.39537	-12.07754
HAT-P-8 b	1	15.693	1.457	-1.457	406.82240	85.81410	-85.81410
HATS-42 b	1	15.693	2.802	-1.569	597.52040	47.67450	-47.67450
WASP-119 b	1	15.693	2.242	-2.242	390.93090	25.42640	-25.42640
WASP-66 b	1	15.693	3.139	-3.139	746.90050	311.47340	-311.47340
Kepler-488 b	1	15.790	3.850	-1.510			
WASP-113 b	1	15.793	1.076	-1.569	150.96925	17.16282	-16.52716
CoRoT-36 b	1	15.805	1.569	-1.569	216.12332	149.37935	-136.66622
HATS-51 b	1	15.805	2.130	-2.130	244.09344	14.30235	-14.30235
WASP-15 b	1	15.805	4.035	-4.035	171.62820	92.17070	-92.17070
WASP-61 b	1	15.805	2.466	-2.466	851.78440	266.97720	-266.97720
WASP-63 b	1	15.805	1.569	-1.569	117.59710	28.60470	-28.60470
XO-3 b	1	15.805	1.345	-1.345	2316.98070	378.21770	-378.21770
HATS-66 b	1	15.816	0.942	-0.942	1694.03390	216.12440	-216.12440
KELT-16 b	1	15.861	0.942	-0.751	874.03250	50.85280	-47.67450
WASP-19 b	1	15.861	0.493	-0.538	366.77398	24.79062	-25.42627
Kepler-8 b	1	15.872	0.594	-0.695	187.51970	41.31790	-38.13960
HAT-P-14 b	1	15.917	1.345	-1.345	1093.33520	200.23290	-200.23290
WASP-3 b	1	15.917	1.906	-1.906	772.32690	168.44990	-168.44990
WASP-73 b	1	15.917	2.466	-2.466	908.99380	292.40360	-292.40360
K2-107 b	1	15.980	0.550	-0.550			
HAT-P-45 b	1	15.984	1.962	-0.975	283.49200	43.54100	-31.46400
Kepler-5 b	1	15.984	0.404	-0.572	670.93913	21.29461	-27.33338
WASP-81 b	1	16.018	0.572	-0.516	231.69807	11.44188	-11.12405
HATS-34 b	1	16.029	2.130	-2.130	299.07803	22.88376	-22.88376
WASP-101 b	1	16.029	1.009	-1.009	162.09330	25.42640	-25.42640
WASP-58 b	1	16.029	1.569	-1.569	308.29510	88.99240	-88.99240
CoRoT-11 b	1	16.030	0.340	-0.340	740.51000	108.06000	-108.06000
WASP-174 b	1	16.107	0.560	-0.560	104.88337	28.92239	-28.92239
CoRoT-12 b	1	16.140	1.460	-1.460	291.43800	22.24700	-20.65800
2MASS J02192210-3925225 b	1	16.141	0.336	-0.336	4417.83700	349.61300	-349.61300
HAT-P-30 b	1	16.141	1.681	-1.681	263.79890	57.20940	-57.20940
HD 2685 b	1	16.141	0.560	-0.560	371.86110	38.13960	-38.13960
TOI-1789 b	1	16.141	2.690	-1.569	222.47988	50.85255	-50.85255
TOI-2046 b	1	16.141	1.233	-1.233	731.00534	88.99195	-88.99195
WASP-118 b	1	16.141	0.404	-0.404	163.36462	6.35660	-6.35660
WASP-140 b	1	16.141	4.708	-2.018	775.50520	22.24810	-22.24810
K2-237 b	1	16.197	0.549	-0.504	433.20012	34.96112	-29.24021
Kepler-433 b	1	16.250	1.790	-1.790	896.24000	165.26000	-165.26000
TOI-2154 b	1	16.287	0.594	-0.538	292.40213	60.38740	-57.20911
